,C30+,C25-C29,C20-C24,C16-C19,C13-C14-C15,C10-C11-C12,C7-C8-C9,C6,n-C5-i-C5,n-C4-i-C4,C3,C2,C1-CO2-N2,Tc_NR,Vc_NR,Pc_NR
733,0.110143238,0.038278598,0.08024731,0.050408601,0.066569431,0.32406255,0.041824862,0.052751221,0.059647602,0.000500649,0.102095377,0.015600936,0.057869626,720.2456665,0.000853369,3877652.5
734,0.110275344,0.020142237,0.02168625,0.351907253,0.062934941,0.002042657,0.196577973,0.008716002,0.070765315,0.012824905,0.009876423,0.131428332,0.000822368,726.4257813,0.00093148,3384978
735,0.110305541,0.025841743,0.129750507,0.105039987,0.119023305,0.013638209,0.095689196,0.057670681,0.009576985,0.122088115,0.130661667,0.067223965,0.013490099,729.9126587,0.0008669,4091610.5
736,0.110495641,0.009607038,0.074544172,0.013326398,0.05418818,0.048469699,0.057325529,0.125073282,0.060783077,0.035562352,0.302376583,0.000842874,0.107405175,702.1544189,0.000629964,6568118
737,0.110629908,0.102358381,0.100363017,0.006741245,0.090708611,0.161279418,0.030554274,0.041938348,0.04096866,0.0323814,0.137169416,0.038746767,0.106160554,742.5634155,0.000879184,4381481.5
738,0.110898637,0.075836909,0.101614437,0.000415635,0.005824199,0.009373538,0.07471133,0.102808369,0.047576247,0.102168195,0.017836993,0.264255591,0.086679919,734.9851685,0.000712612,6364566.5
739,0.111466934,0.195096779,0.067832716,0.02532213,0.016319901,0.238830579,0.013369055,0.087421133,0.023113681,0.089831044,0.007602286,0.08052558,0.043268183,755.9354248,0.001008329,3539669.5
740,0.112152791,0.072642311,0.131095358,0.00228315,0.026533885,0.02112889,0.15085414,0.094561713,0.033820695,0.035432126,0.066331017,0.2472841,0.005879824,736.1043701,0.000796157,5124120
741,0.11219365,0.15110979,0.123003937,0.124736375,0.0023313,0.141408637,0.118620665,0.004988107,0.081847035,0.010399056,0.01590216,0.059658747,0.05380054,757.3565674,0.0010757,3123107.5
742,0.112603087,0.065520191,0.039541466,0.026898884,0.001557261,0.016207772,0.060825849,0.019193676,0.171775055,0.285075431,0.107081136,0.020027431,0.073692761,712.4619141,0.000654475,6434414.5
743,0.112902252,0.125797001,0.036228451,0.087440582,0.017660388,0.079309745,0.226811765,0.032233025,0.022592426,0.017242928,0.05001202,0.129865173,0.061904244,740.9837036,0.000872213,4371887
744,0.112927232,0.126393726,0.085238718,0.006449047,0.086640879,0.098456085,0.032139803,0.322495184,0.009674801,0.001149186,0.043064021,0.021078372,0.054292948,741.5341797,0.000919817,3844741
745,0.112954233,0.148001678,0.001618077,0.032712367,0.188914267,0.092147557,0.103891869,0.044547987,0.110328008,0.010236092,0.097328043,0.052812895,0.00450693,738.2427979,0.000923415,3697136.5
746,0.112983754,0.213585898,0.034634186,0.019942243,0.096049827,0.010075066,0.021066232,0.006647139,0.151031926,0.134318032,0.122894958,0.000135227,0.076635512,759.0811157,0.000952176,4158395.5
747,0.11311153,0.064532301,0.164336031,0.044805209,0.013305335,0.098581934,0.057572177,0.166408422,0.172574037,0.006881246,0.005759012,0.044193425,0.047939341,738.1906738,0.000912316,3862704.5
748,0.1135859,0.073839996,0.159759756,0.023517036,0.035849141,0.052084082,0.000325284,0.069516271,0.057484223,0.040500606,0.230681605,0.138715278,0.004140823,743.8742676,0.000852025,4746817
749,0.113618748,0.015631122,0.070656372,0.127739689,0.011537284,0.081248157,0.056901393,0.011198063,0.011686881,0.123921687,0.189849951,0.10172377,0.084286883,719.9506226,0.000724657,5661793
750,0.11401075,0.18898353,0.119058448,0.043886842,0.033655907,0.037077404,0.058507591,0.0714535,0.172859996,0.003857532,0.012268395,0.019183121,0.125196984,764.114502,0.001037809,3629636.5
751,0.114173928,0.046744744,0.03782632,0.178812974,0.105421336,0.025684085,0.09608064,0.008443268,0.121794496,0.034110963,0.030768789,0.045718071,0.154420386,731.5474854,0.000845216,4482596.5
752,0.114234597,0.033849604,0.064727355,0.062313001,0.025994605,0.128768242,0.002915072,0.035037857,0.00536163,0.011878374,0.076024352,0.395724892,0.043170418,724.612793,0.000687173,6494757
753,0.114839656,0.03343905,0.00242974,0.060664424,0.042175839,0.081658978,0.107564343,0.360695962,0.046083718,0.004908538,0.015725225,0.128046124,0.001768403,695.9584961,0.000690939,5067462.5
754,0.114918313,0.007011614,0.012053033,0.006209939,0.035726842,0.068946053,0.106143352,0.012460164,0.017953675,0.218269207,0.17766187,0.077066596,0.145579342,682.1663208,0.000528787,8253137
755,0.11503846,0.059721967,0.03428258,0.011487997,0.051291519,0.045564558,0.1694764,0.038935219,0.176273625,0.182126783,0.012260004,0.023201295,0.080339593,710.6432495,0.000705889,5448263.5
756,0.116115916,0.243032059,0.129917493,0.005695798,0.079480253,0.048204022,0.138331998,0.004162403,0.134302494,0.001400568,0.02608355,0.015326846,0.0579466,770.3446045,0.001166555,2893986
757,0.116244364,0.089058211,0.047218935,0.07545422,0.046603487,0.003908684,0.073995301,0.005905483,0.16149831,0.108288143,0.118348032,0.106084665,0.047392165,733.3241577,0.000785247,5198090
758,0.116414124,0.059698744,0.030732375,0.083109652,0.222587337,0.026110601,0.050005594,0.092025443,0.073631733,0.141282305,0.067965226,0.016775858,0.019661009,724.4023438,0.00086506,3902197
759,0.11644914,0.089968523,0.082252305,0.054700702,0.042547406,0.022913073,0.077833226,0.109778289,0.032476996,0.04413531,0.134972415,0.108280571,0.083692044,740.447998,0.000819579,5034021
760,0.116863166,0.067963984,0.273207154,0.010891946,0.099929306,0.013732891,0.165204124,0.0097651,0.002347844,0.062917738,0.012447906,0.127525605,0.037203238,756.5472412,0.001058837,3295272.5
761,0.116916391,0.166558061,0.133944531,0.022222794,0.004012194,0.141084463,0.013568571,0.076659513,0.081846243,0.056709374,0.062658576,0.006463725,0.117355564,761.1705322,0.001014379,3740762
762,0.117482517,0.01135464,0.100868384,0.067160744,0.08996675,0.016136464,0.028606228,0.002585805,0.101799684,0.034898808,0.17870143,0.1273359,0.123102646,725.8365479,0.000728712,5894508.5
763,0.117751767,0.00890771,0.129501905,0.024400598,0.003071018,0.373106606,0.013439889,0.003387276,0.182687215,0.002547648,0.09785522,0.036956379,0.006386769,716.6837158,0.000847871,3850297.5
764,0.118004557,0.04519135,0.170214243,0.050502164,0.23315159,0.0708269,0.023918646,0.003459881,0.105993798,1.47E-05,0.001709597,0.031065139,0.145947416,746.3779907,0.001005024,3459274
765,0.118164155,0.214060401,0.015430206,0.123355768,0.033819731,0.022979265,0.047792539,0.050428375,0.173103917,0.015767312,0.022432823,0.068722868,0.093942641,762.4816284,0.001014404,3772349.5
766,0.118193473,0.006526775,0.126565338,0.149924572,0.001115719,0.066493376,0.096719038,0.059863972,0.066372518,0.049137637,0.037263768,0.094089575,0.12773424,731.3850708,0.000830344,4688626.5
767,0.118519233,0.161697122,0.05756978,0.028942748,0.05301927,0.103128924,0.015347339,0.233071162,0.036211222,0.089335498,0.019755043,0.038513029,0.04488963,748.8562622,0.000949343,3839273.5
768,0.119155747,0.027521467,0.100911918,0.026616105,0.187504074,0.087461399,0.078247967,0.027792834,0.076030185,0.07406825,0.069767887,0.009435685,0.115486483,727.2513428,0.000849261,4280155.5
769,0.119241007,0.0215894,0.009415742,0.108795212,0.009018473,0.06960034,0.001892706,0.03626298,0.264191268,0.172441644,0.126031517,0.031249563,0.030270147,699.2263794,0.000666284,5754400.5
770,0.119698287,0.110942918,0.144437119,0.056177153,0.106667079,0.023503618,0.019449095,0.057542198,0.102565355,0.01928153,0.044839762,0.184230148,0.010665737,754.486084,0.00099175,3750299
771,0.119724425,0.007459661,0.03328873,0.066668894,0.10281704,0.148924637,0.004608626,0.149163131,0.041064833,0.018635386,0.045497683,0.078034846,0.184112108,711.7250366,0.000712358,5622289.5
772,0.119804451,0.003766104,0.132088687,0.133821295,0.06172768,0.013761749,0.115319381,0.285226695,0.007336485,0.031113225,0.040209985,0.038363504,0.017460759,724.984375,0.000887626,3733365.5
773,0.119917278,0.075824802,0.112793364,0.062965327,0.136652433,0.079678027,0.008373637,0.014457464,0.027922451,0.055349812,0.046124685,0.092454461,0.167486258,749.1257324,0.000914494,4378201
774,0.120321086,0.020946554,0.057810528,0.154067318,0.064569627,0.122418701,0.008923322,0.205258152,0.004021384,0.074724278,0.079335781,0.019225255,0.068378016,722.5115356,0.000843786,4156091.5
775,0.120577462,0.043566293,0.045459358,0.094409591,0.093866951,0.028611159,0.024427823,0.055771036,0.272231083,0.008388926,0.041417129,0.112000357,0.059272832,722.8474731,0.000784124,4890330
776,0.122102043,0.045869042,0.116910835,0.399426274,0.003259611,0.061143526,0.019366236,0.033237728,0.009569468,0.033547859,0.03508516,0.094739,0.025743218,751.8647461,0.001130248,2742076
777,0.12275674,0.012608999,0.002066848,0.08289375,0.021397585,0.097395698,0.074831205,0.017397955,0.133684242,0.04542742,0.052145299,0.099505679,0.23788858,706.4568481,0.00061908,7226943
778,0.123435171,0.142373725,0.069771715,0.023537038,0.005811862,0.003172525,0.127996474,0.033521433,0.192318226,0.058965759,0.003882843,0.135320232,0.079892997,749.9541626,0.000868093,4796906
779,0.124118944,0.126168946,0.256978491,0.12023125,0.054991557,0.00262608,0.135017375,0.001095468,0.046891437,0.017646971,0.057565085,0.015368065,0.04130033,767.9694824,0.001234621,2531236.5
780,0.124178752,0.073500027,0.036759353,0.122278373,0.062531037,0.007121102,0.133937906,0.113145179,0.049340546,0.060032981,0.02118251,0.093389053,0.102603181,735.1095581,0.000842282,4624598
781,0.124622521,0.043154786,0.190051865,0.141874798,0.045665385,0.090468527,0.02242218,0.091076931,0.048465959,0.023960177,0.009515706,0.067999648,0.100721518,750.7004395,0.001026683,3434217.5
782,0.125667259,0.012417362,0.040168283,0.012246346,0.061059479,0.168711569,0.011561992,0.14890361,0.150936753,0.024187552,0.031272623,0.177578916,0.035288256,702.9415283,0.000692018,5532408
783,0.125724354,0.148654176,0.041939227,0.026274388,0.024898163,0.127991242,0.052594519,0.099975936,0.002752282,0.144259074,0.01540495,0.05925506,0.130276629,750.500061,0.000893331,4559353
784,0.125882004,0.043880249,0.00305067,0.104655308,0.019887773,0.058928126,0.092585999,0.055021839,0.00343971,0.193803236,0.043918016,0.057633763,0.197313307,721.3023682,0.000695935,6280959
785,0.126258141,0.077194693,0.143094106,0.006451885,0.007899712,0.143217976,0.010119784,0.006699074,0.041767274,0.063004837,0.061362706,0.105758002,0.20717181,752.5333252,0.000855197,5183592
786,0.126334797,0.051035632,0.001174868,0.01581361,0.112519734,0.051019966,0.070188409,0.145225005,0.099200109,0.140870592,0.025429605,0.116561752,0.044625922,709.7849731,0.0007065,5511325
787,0.12668809,0.074703465,0.059238213,0.041554086,0.1284447,0.006445789,0.133008323,0.074415361,0.036065665,0.013002912,0.12505646,0.009699754,0.171677183,738.6639404,0.000836135,4871008
788,0.127162826,0.248776957,0.133497609,0.096370422,0.044770475,0.022691809,0.043210395,0.027676888,0.040088108,0.044365725,0.101216129,0.007057062,0.063115594,777.9517822,0.001244145,2744072.5
789,0.127343197,0.027480692,0.18938518,0.007952315,0.239016228,0.023959708,0.149754333,0.01012695,0.054025977,0.016176664,0.018536504,0.112700449,0.023541802,741.3136597,0.001002189,3313486
790,0.127347381,0.038832891,0.204362966,0.153260155,0.054038311,0.080290131,0.025456042,0.042375446,0.00385081,0.01233247,0.08778492,0.052415697,0.11765278,754.5521851,0.00104727,3436509.5
791,0.127383491,0.072766706,0.10690266,0.017975879,0.075385883,0.03565891,0.020824627,0.160906476,0.119906341,0.061662331,0.151411614,0.018429786,0.030785293,736.4628296,0.000861955,4404097.5
792,0.127430542,0.05985895,0.046250619,0.06108187,0.042507493,0.018621032,0.057947099,0.136373598,0.069437624,0.031743242,0.086276685,0.137157946,0.125313299,731.4710693,0.000749095,5781577
793,0.127571211,0.00944561,0.042229523,0.025322086,0.140694238,0.013441448,0.015374309,0.012269315,0.208611696,0.207018393,0.09164108,0.043084708,0.063296383,706.017334,0.000692033,5693451
794,0.127865864,0.089362134,0.11868913,0.084533059,0.040348384,0.027421794,0.03054756,0.094644939,0.032690041,0.068790265,0.083843554,0.179448137,0.021815138,750.1738281,0.000925651,4263718.5
795,0.128180269,0.075256969,0.170835629,0.011161396,0.00418533,0.078608593,0.010246741,0.011958809,0.093084698,0.024511243,0.004337444,0.101734485,0.285898393,760.06073,0.000870301,5322078.5
796,0.12847551,0.001491839,0.35249631,0.048518255,0.050999314,0.017446491,0.039903619,0.028974755,0.088895782,0.068220601,0.002183748,0.040806694,0.131587084,758.5913086,0.001074376,3375547
797,0.129012222,0.080531357,0.005824272,0.07091369,0.046823441,0.120652262,0.008817258,0.05950593,0.00429893,0.311214925,0.021329548,0.132962512,0.008113652,726.7276001,0.000784134,5018276.5
798,0.129288456,0.079393455,0.011056627,0.004814946,0.004036937,0.184261298,0.056119746,0.233310549,0.035375226,0.080939277,0.004913837,0.026740217,0.149749431,722.28302,0.000746623,5394370
799,0.129770829,0.047616554,0.264312497,0.043510001,0.021899202,0.004855265,0.002924035,0.000151581,0.144366375,0.138126632,0.165385181,0.008746014,0.028335834,754.7553711,0.001004031,3727533.5
800,0.131382389,0.002265817,0.030520829,0.041793732,0.179390422,0.041487381,0.028893276,0.075782168,0.006035791,0.104614155,0.036090116,0.147026665,0.174717258,716.4702148,0.000703679,6066119.5
801,0.13175803,0.073780132,0.104691443,0.046371565,0.043379167,0.14592009,0.100782522,0.011628614,0.035774595,0.046612261,0.065892538,0.099695701,0.093713341,743.9954224,0.000909106,4259979
802,0.131973449,0.046004852,0.045042937,0.084805339,0.175420396,0.153614429,0.118973055,0.108684748,0.028779132,0.056497593,0.045224951,0.000248106,0.004731012,726.2265625,0.000949036,3227488.5
803,0.131978534,0.039841385,0.123946747,0.045312009,0.089077627,0.079867358,0.005123176,0.117865219,0.083171972,0.105787872,0.023223573,0.03086639,0.123938136,738.362793,0.000881256,4375044
804,0.132019792,0.030913995,0.149660255,0.005660768,0.023470739,0.001257423,0.008106827,0.032739837,0.042271586,0.111140625,0.257803443,0.132603438,0.07235127,739.0859375,0.000757161,6007926.5
805,0.132215031,0.022260852,0.112406341,0.130287348,0.00985317,0.048535614,0.282377363,0.06466279,0.008862701,0.063493917,0.101478135,0.019722423,0.003844316,729.1594238,0.000912964,3675230.5
806,0.132323397,0.028799355,0.011446189,0.121061809,0.009913433,0.00640485,0.195531796,0.103544969,0.017235702,0.04219555,0.003505382,0.038241081,0.289796488,724.7582397,0.000707879,6315818.5
807,0.13238494,0.022544017,0.015934461,0.070068041,0.124912545,0.052533227,0.185388751,0.012235848,0.130254419,0.181233029,0.019103786,0.002479398,0.050927538,710.2484131,0.000783405,4478604.5
808,0.132754717,0.152149976,0.069750226,0.09361013,0.02537531,0.162470108,0.001717197,0.0526875,0.134707181,0.005459635,0.127476592,0.010274493,0.031566932,755.0995483,0.001043495,3361938.5
809,0.132906117,0.162681076,0.126464825,0.009487954,0.005908462,0.023460103,0.031920819,0.025811515,0.2002213,0.089768827,0.047772054,0.062332895,0.081264054,763.0993652,0.000991863,4066643
810,0.132940414,0.095110065,0.056283039,0.112268085,0.070093163,0.041613355,0.01514341,0.007452739,0.022008881,0.015141529,0.240825215,0.114138097,0.076982008,750.145874,0.000893121,4665333
811,0.133248619,0.074419626,0.061858315,0.018911807,0.059241311,0.022398545,0.03508753,0.014719322,0.219131223,0.022483885,0.067451797,0.134536738,0.13651128,738.8181763,0.000776018,5710628.5
812,0.133409332,0.007490131,0.238204547,0.051689662,0.086086717,0.049148373,0.059951945,0.033403928,0.021719057,0.026950388,0.109570265,0.16796306,0.014412594,747.3092651,0.00097553,3795834
813,0.13408973,0.085885724,0.087729801,0.002535424,0.033953492,0.096572597,0.011663426,0.063354411,0.022748118,0.294145373,0.076364649,0.060622735,0.030334519,738.8632202,0.000840392,4778376.5
814,0.134162945,0.003436529,0.029146035,0.016552404,0.087681079,0.053576791,0.129854341,0.071606851,0.019741788,0.152884531,0.002952493,0.043355255,0.255048959,710.1255493,0.00065132,6780100.5
815,0.134879738,0.004834993,0.017009724,0.084307603,0.094107846,0.017647683,0.009304062,0.099493346,0.085857686,0.044471725,0.075869552,0.183736823,0.14847922,715.5046387,0.00067295,6585465.5
816,0.135743425,0.032751286,0.003994088,0.014261006,0.006364606,0.296352314,0.039026377,0.007850627,0.084598997,0.016241129,0.089345032,0.154053916,0.119417196,712.0253906,0.000695079,5978429.5
817,0.1360791,0.022164627,0.100850313,0.014460597,0.059344955,0.023078185,0.030275601,0.110245366,0.13519522,0.164804318,0.070783303,0.132035821,0.000682593,722.6846313,0.000766517,5191455.5
818,0.136387559,0.101152824,0.012783698,0.304500473,0.001175304,0.056701076,0.090308524,0.065576037,0.036735683,0.051276467,0.007630385,0.015322811,0.12044916,751.4324951,0.001041382,3366800
819,0.136434106,0.034735233,0.034057792,0.000391659,0.164427885,0.097657399,0.025558173,0.310959213,0.016393138,0.031974389,0.083700262,0.036361706,0.027349045,715.588623,0.000805476,4375387.5
820,0.136801752,0.008820906,0.054574088,0.186395995,0.027579033,0.040587014,0.106332843,0.036232045,0.176975345,0.087749863,0.01305121,0.048267461,0.076632445,725.3444824,0.000850446,4305209.5
821,0.136823241,0.029974863,0.029893912,0.063294846,0.006176197,0.107720975,0.10800942,0.034297873,0.074210108,0.000521392,0.030052356,0.142899865,0.236124951,726.9597778,0.000703983,6503014.5
822,0.137357519,0.099594403,0.123157743,0.03012985,0.026902102,0.031017024,0.04532703,0.1342531,0.009837507,0.083881766,0.10428657,0.03599418,0.138261207,754.6693726,0.000920926,4523565
823,0.137406441,0.038693235,0.008239234,0.336293255,0.144686791,0.024393644,0.007986396,0.015670299,0.025856463,0.049064481,0.006187668,0.041569071,0.163953022,745.0959473,0.001015965,3477971.5
824,0.137495498,0.095775214,0.010679675,0.030233141,0.082194685,0.00505293,0.087898187,0.022084525,0.141700743,0.109582398,0.254105098,0.002065223,0.021132684,731.4004517,0.000796529,5065205.5
825,0.137920815,0.187631731,0.125072119,0.195575449,0.031426656,0.062863518,0.112481868,0.0229442,0.030681979,0.015515509,0.00812242,0.063864634,0.005899102,769.8662109,0.001279368,2362379
826,0.138785274,0.022715006,0.020030568,0.368981555,0.061840665,0.044439675,0.088643824,0.154106539,0.050880764,0.016808735,0.000274158,0.02421702,0.008276215,735.0057983,0.001051511,2796563
827,0.138789857,0.025057461,0.066431738,0.032418142,0.08755565,0.115627052,0.246099503,0.013907979,0.073996884,0.004503078,0.078829365,0.011929986,0.104853303,723.2310181,0.000836831,4365023
828,0.139193759,0.003318509,0.076547808,0.174701592,0.06936907,0.075778395,0.0277604,0.047111566,0.087056041,0.070519488,0.174699362,0.005888227,0.048055782,729.4260254,0.000888056,4060152.5
829,0.141708734,0.024647132,0.085524318,0.069881935,0.202006669,0.122932621,0.026090465,0.095094276,0.017238105,0.123682223,0.004774211,0.05794745,0.02847186,732.6233521,0.000958751,3459549
830,0.141766905,0.019447396,0.020655706,0.089597526,0.125654417,0.039403729,0.025493229,0.009959639,0.000856212,0.010136439,0.28363395,0.168758124,0.064636728,726.1300049,0.000747246,5769079.5
831,0.142096114,0.02617006,0.025692623,0.037474209,0.115257264,0.011612848,0.106170823,0.138245067,0.221123463,0.104659169,0.044456915,0.022509644,0.004531801,711.1367188,0.000779436,4572355.5
832,0.142249999,0.058920626,0.046592911,0.0011489,0.011445032,0.034337184,0.21698955,0.079134925,0.06145682,0.041223097,0.032596032,0.169134704,0.104770219,729.0158691,0.000745524,5807776.5
833,0.142800005,0.121814822,0.047088784,0.071661533,0.074911323,0.112642298,0.031728953,0.068518485,0.005475205,0.061092133,0.176909487,0.031289015,0.054067957,751.0427246,0.000971676,3905388
834,0.143213546,0.006398898,0.171166623,0.016893073,0.058132534,0.028127709,0.007447336,0.083168256,0.186390901,0.008671352,0.247157343,0.002666727,0.040565705,734.8914185,0.000855941,4584229
835,0.143549896,0.029721399,0.068563236,0.08919625,0.28134679,0.023788052,0.002381841,0.041588382,0.061543139,0.047065913,0.069999913,0.140451743,0.000803446,736.7171021,0.000963861,3585606.5
836,0.143610614,0.051264497,0.03791051,0.07516558,0.102264444,0.053904231,0.038044486,0.101440982,0.150031173,0.005196486,0.194882708,0.037289966,0.008994323,729.4559937,0.000855382,4349914.5
837,0.14461425,0.077970628,0.055787363,0.007121442,0.05656395,0.239776686,0.012475877,0.046040418,0.013991545,0.095050522,0.044307296,0.10038149,0.105918533,740.5542603,0.000877865,4531929.5
838,0.144767203,0.0832914,0.029970666,0.003285869,0.026909332,0.193618827,0.00347065,0.019014155,0.041745784,0.046270487,0.125677483,0.129981394,0.151996749,741.0996704,0.00079138,5656096.5
839,0.14482461,0.133992515,0.054749919,0.029529324,0.005413216,0.024666975,0.176707851,0.00907873,0.113135292,0.039829307,0.207598559,0.015701502,0.044772198,750.1940308,0.000916359,4381905
840,0.145156936,0.068746278,0.18526868,0.040360666,0.049677173,0.027109363,0.185396146,0.051959244,0.017040525,0.04432706,0.041388344,0.134967517,0.008602067,753.1964722,0.001031752,3496071
842,0.146333176,0.03199805,0.130031053,0.021872585,0.010722219,0.062948151,0.005064366,0.167552151,0.045689587,0.002407602,0.127846991,0.232394539,0.01513953,739.4147339,0.000825405,5127809.5
843,0.14737912,0.109587594,0.034636855,0.134503366,0.001680009,0.009315147,0.041516894,0.088970321,0.084396513,0.065134984,0.160721357,0.070325859,0.05183198,750.7062988,0.000922797,4392173
844,0.147569158,0.045112093,0.005013615,0.06640035,0.056272493,0.172177895,0.240191804,0.015772917,0.055086288,0.057920085,0.033763957,0.017936876,0.086782471,722.5020752,0.000848162,4224929
845,0.149597908,0.009784414,0.15973679,0.041085439,0.05180063,0.141594231,0.034551535,0.052680717,0.149636937,0.112052989,0.012135837,0.04621292,0.039129653,736.6852417,0.000940936,3789103.5
846,0.149660715,0.028013721,0.153371361,0.129844846,0.190195617,0.01102631,0.211472386,0.019031724,0.011061921,0.00954896,0.034629439,0.037720899,0.0144221,746.3191528,0.001118124,2715493.5
847,0.149842995,0.051241094,0.060946042,0.077003248,0.045877564,0.023910094,0.049563132,0.143813277,7.13E-05,0.186888315,0.059933645,0.035325597,0.11558372,738.8380127,0.000847635,4851546
848,0.150057816,0.020009682,0.250908464,0.260432551,0.007557487,0.001372196,0.047400189,0.027727084,0.040168841,0.059671117,0.089152976,0.014376778,0.031164819,760.4353027,0.001208398,2620003
849,0.150721779,0.1596861,0.030597055,0.005457218,0.073098642,0.169549541,0.047709903,0.141701442,0.133084514,0.050460237,0.007565549,0.030343997,2.40E-05,750.000061,0.001030575,3319271
850,0.150767081,0.101973381,0.056882099,0.000684846,0.046939493,0.019832303,0.28934893,0.084340817,0.022351659,0.038717978,0.06729229,0.112658069,0.008211052,741.5580444,0.000906723,4197647
851,0.151163472,0.103247373,0.029720222,0.081646029,0.065522373,0.077263168,0.036900754,0.02094004,0.139921019,0.079290689,0.119140598,0.047080617,0.048163647,746.3588257,0.00093507,4134237
852,0.151190085,0.002318071,0.072124877,0.040570825,0.067666522,0.110719448,0.059134486,0.065049889,0.111986196,0.07021587,0.084292819,0.043047872,0.121683038,724.4783936,0.000796229,5036697.5
853,0.151402222,0.064986222,0.066268246,0.014187102,0.13334699,0.219349404,0.0468118,0.051272292,0.00746475,0.166992836,0.054810767,0.011740506,0.011366862,736.5819702,0.000968872,3479657
854,0.152070053,0.024476751,0.055536916,0.039087397,0.317658533,0.07104639,0.054808589,0.053341501,0.063726172,0.010818662,0.033403963,0.093167694,0.030857378,733.0396118,0.000972368,3426455.5
855,0.152427905,0.135685167,0.005855375,0.013839561,0.009112305,0.109527458,0.131863145,0.109840471,0.125926832,0.130895931,0.022688822,0.040809751,0.011527279,741.4239502,0.000908741,4137807.5
856,0.152930389,0.056959546,0.057621122,0.034135367,0.03070405,0.061588372,0.020293129,0.302733894,0.097332918,0.112373515,0.063469597,0.00216084,0.00769726,729.4346313,0.00085947,4283733
857,0.154074613,0.086211961,0.273984316,0.029970289,0.020059193,0.008290446,0.019602783,0.049795712,0.1167852,0.103786817,0.080733482,0.048245895,0.008459292,766.6101685,0.001154988,3069805.5
858,0.154087368,0.139757454,0.165634278,0.033987219,0.053638288,0.009870408,0.065394615,0.096741137,0.044714723,0.006877027,0.009006037,0.103318238,0.116973207,770.725708,0.001118797,3454828.5
859,0.154323972,0.02954336,0.122226811,0.01010615,0.134521122,0.012033311,0.053803398,0.200683686,0.045859702,0.008562011,0.118415034,0.095472623,0.01444882,738.2086792,0.000913031,4113513
860,0.15448434,0.009804534,0.029057602,0.307530146,0.050849533,0.025834257,0.00055197,0.20718033,0.123256877,0.036813485,0.05135614,0.000638938,0.002641849,733.4874268,0.001003035,3177344
861,0.154719707,0.054515065,0.328780867,0.035648018,0.028083955,0.005429774,0.021012505,0.094368338,0.078673342,0.007533444,0.151106184,0.015089198,0.025039602,766.9544067,0.001188299,2900562
862,0.1570136,0.110153908,0.018663798,0.099503009,0.140256892,0.075381431,0.03293381,0.013802539,0.055476996,0.085511501,0.063490703,0.015541098,0.132270716,753.4732666,0.001004724,3809761.5
863,0.157560217,0.000284173,0.030926053,0.034316597,0.110904699,0.039318171,0.195194532,0.156612632,0.051038737,0.02210245,0.003912119,0.065236262,0.132593357,717.7064209,0.000782747,4991962
864,0.157851911,0.03045956,0.103617811,0.049039104,0.047810853,0.013520383,0.068541784,0.10735236,0.10878073,0.070148782,0.179353614,0.021596591,0.041926518,737.4573975,0.000875411,4508985.5
865,0.157857982,0.070872529,0.018350587,0.057730946,0.096220116,0.047238826,0.018981816,0.020514712,0.046414281,0.068979295,0.167208543,0.130178294,0.099452072,743.9573975,0.000839582,5204481.5
866,0.158262232,0.025458435,0.068268366,0.106213799,0.05033436,0.045470619,0.087339446,0.130644253,0.030463521,0.068663828,0.093163516,0.115378301,0.020339326,735.2754517,0.000889997,4291470
867,0.15826755,0.189899534,0.044471261,0.145527606,0.079959883,0.026286662,0.01808068,0.00328058,0.093891169,0.024473743,0.010122285,0.148269422,0.057469625,771.713501,0.001168139,3154424
868,0.158819547,0.023035062,0.05847552,0.147823099,0.031934686,0.013925394,0.109089206,0.105563524,0.0787002,0.011922001,0.052931014,0.044827769,0.162952977,740.1706543,0.000884691,4588672.5
869,0.159432863,0.033741714,0.021790054,0.125591036,0.086699622,0.005459457,0.04055325,0.238206496,0.105257888,0.00684967,0.043412746,0.109156382,0.023848822,731.2775269,0.000879651,4251421.5
870,0.160422421,0.019295007,0.03969411,0.086044454,0.105953333,0.025817064,0.100945795,0.342159477,0.020817851,0.003766743,0.018496398,0.050770944,0.025816404,725.8738403,0.000891877,3916263
871,0.160582093,0.087699022,0.134618395,0.05157264,0.049620886,0.089011145,0.042766822,0.019252698,0.078456293,0.040757717,0.102780475,0.034249677,0.108632136,759.3953247,0.001040298,3725763.5
872,0.160809601,0.043061963,0.037153946,0.213994612,0.02077092,0.129520907,0.005910152,0.065018265,0.036186289,0.041588451,0.124516384,0.117827581,0.003640929,743.0142822,0.000982004,3694537.5
873,0.161320708,0.074224586,0.077390238,0.050546715,0.013871343,0.009388169,0.040243562,0.197292793,0.006114849,0.251696396,0.031681108,0.027570798,0.058658733,745.357605,0.000904427,4444132.5
874,0.162583892,0.029084534,0.126587093,0.004384912,0.001295531,0.067325993,0.223872297,0.100139894,0.12727207,0.008867016,0.032899264,0.07036045,0.045327054,736.3795776,0.000901562,4191242.5
875,0.163815554,0.192357146,0.066954173,0.051031161,0.007142215,0.016316,0.054551711,0.032792587,0.009890404,0.013223119,0.20037064,0.179288265,0.012267025,773.5392456,0.001074292,3866629
876,0.166954024,0.131268635,0.00129673,0.171692644,0.122386955,0.042267489,0.152942147,0.024376528,0.010962325,0.061690029,0.03402563,0.014046094,0.066090771,756.9931641,0.001124651,3016611.5
