,CO2,CH4,C2,C3,C4,C5,C6,C7+(1),C7+(2),C7+(3),C7+(4),C7+(5),Tc_NR,Vc_NR,Pc_NR
615,0.084074998,0.066633229,0.030670318,0.183662668,0.029099992,0.028517633,0.114890763,0.070843497,0.040872843,0.203204099,0.074954056,0.072575905,771.2779541,0.000477047,9299371
616,0.084209185,0.070278418,0.025841178,0.054551206,0.325665816,0.002667655,0.035359743,0.042366228,0.16368678,0.07560211,0.106993284,0.012778396,711.3764648,0.000420475,9354179
617,0.084628019,0.045169804,0.004812307,0.053934872,0.131697817,0.060097404,0.049366816,0.277870906,0.19096618,0.010216763,0.05079232,0.040446792,694.6815186,0.000384133,8679052
618,0.084710343,0.053095452,0.260248154,0.043602528,0.000713086,0.257842649,0.101065952,0.021257991,0.005055271,0.135775535,0.006260484,0.030372555,636.0881958,0.000246933,16568158
619,0.084879712,0.230784328,0.109324237,0.199989325,0.031317173,0.047502123,0.044112732,0.079586883,0.064501996,0.037458045,0.016087326,0.054456119,661.0446777,0.000211829,25388272
620,0.085092202,0.210581052,0.016892989,0.065682732,0.011735711,0.055210513,0.014955956,0.131101451,0.192556308,0.022243617,0.097235518,0.096711952,789.72052,0.000452692,10977325
621,0.085162862,0.237791598,0.032183198,0.013372817,0.042176039,0.013215457,0.33011214,0.010611336,0.058841859,0.052996431,0.046927779,0.076608484,729.9404907,0.000308204,17092084
622,0.085209654,0.049069578,0.186603949,0.101524235,0.116529841,0.018574804,0.243170885,0.079088636,0.009225171,0.042462747,0.042822454,0.025718047,609.046875,0.000222651,16907068
623,0.085401646,0.124257991,0.027767938,0.241326783,0.07340284,0.079985547,0.117548133,0.013459949,0.012645678,0.114341298,0.097180975,0.012681222,698.003418,0.000333592,13456707
624,0.085508873,0.015546819,0.119578057,0.21460344,0.035901667,0.032898931,0.194886106,0.145417989,0.044046349,0.105982136,0.000484241,0.005145389,611.2550659,0.000303133,9967591
625,0.085902074,0.248789304,0.022349918,0.017011741,0.057228266,0.016565022,0.028176117,0.113993555,0.084983362,0.082413417,0.064573945,0.178013278,850.3814697,0.000517473,10890231
626,0.086506629,0.036664803,0.057326581,0.029481214,0.070813207,0.086850946,0.025374875,0.081227728,0.042491672,0.308338515,0.026991858,0.147931972,819.0886841,0.000605281,7098129
627,0.086526013,0.092782736,0.166930063,0.155575055,0.060204073,0.065129992,0.109235339,0.000555966,0.00870976,0.119481811,0.111092987,0.023776203,724.2557983,0.000350543,13804772
628,0.087284796,0.125852485,0.220175769,0.067444522,0.040500861,0.052767401,0.003019736,0.13115343,0.028479386,0.010532695,0.061404635,0.171384283,846.4795532,0.000418942,14846687
629,0.087336846,0.133585217,0.051932246,0.090556193,0.010362632,0.114014106,0.015125711,0.094926144,0.005964482,0.173735783,0.004888292,0.217572347,861.414856,0.000542329,10218047
630,0.08793823,0.06549993,0.060358075,0.05493293,0.099771841,0.147493818,0.157048559,0.258343703,0.020335277,0.017211909,0.012638652,0.018427077,569.2857666,0.000228171,10923774
631,0.087956914,0.031363647,0.213046392,0.182005296,0.0091309,0.008797166,0.099973331,0.015271779,0.07721813,0.122958171,0.051837949,0.100440326,780.1865234,0.000398965,13158352
632,0.088201782,0.133784931,0.018062632,0.008434192,0.001535095,0.040202846,0.013497781,0.152491596,0.092476724,0.121980667,0.110074812,0.219256942,867.6484375,0.000691393,6809529
633,0.088566528,0.083231978,0.162083462,0.040917658,0.074656942,0.045686009,0.246234785,0.016651301,0.027693323,0.020226845,0.171583928,0.022467241,729.7845459,0.000366032,12812411
634,0.088758329,0.038235613,0.004419197,0.019629961,0.032255186,0.079666288,0.022219317,0.108732177,0.095961089,0.298811138,0.110351917,0.100959788,807.0687866,0.000694746,5284084
635,0.088854371,0.009093314,0.189541139,0.115145283,0.055750272,0.059465895,0.046442592,0.003052712,0.335908702,0.021499003,0.010623879,0.064622839,707.5223999,0.000357211,11490258
636,0.089075368,0.058707679,0.069619717,0.072925073,0.125241095,0.070795937,0.102304537,0.102520755,0.019031919,0.132789414,0.006021779,0.150966727,802.7203369,0.000423883,12278637
637,0.089668452,0.104804834,0.040125173,0.036623687,0.052900293,0.019207568,0.053317132,0.118989873,0.225162867,0.158715864,0.084623642,0.015860616,733.776062,0.000548961,6611548
638,0.089917114,0.035130278,0.17169266,0.016835061,0.114249507,0.035302552,0.093409067,0.00423507,0.101429677,0.101849273,0.23324953,0.002700211,761.1365967,0.000555253,7566195
639,0.090067001,0.013891314,0.007603484,0.051003598,0.105211305,0.020157751,0.141859467,0.041110781,0.167930129,0.124469863,0.072427399,0.164267908,823.2722168,0.000592572,7281294
640,0.090726915,0.066615202,0.078965578,0.077852754,0.039326134,0.000845733,0.152816231,0.191021127,0.014965965,0.039897746,0.040811268,0.206155348,849.8215942,0.000498418,10884898
641,0.090890454,0.119529821,0.112467626,0.156929871,0.059379857,0.025000166,0.000943671,0.276132001,0.064887332,0.031133852,0.056312336,0.006393011,649.255188,0.000296983,12555009
642,0.091178816,0.144693629,0.086506084,0.100025406,0.021477113,0.172161087,0.157207724,0.010520503,0.056210688,0.006972695,0.133106297,0.019939958,699.7711792,0.000309292,15166761
643,0.091179319,0.021282585,0.031883173,0.050515993,0.316145655,0.088797667,0.001554558,0.003618847,0.069506483,0.149631095,0.15678685,0.019097774,747.6002808,0.000491919,8364147
644,0.091223103,0.104469861,0.004951583,0.161766938,0.01429706,0.328878918,0.021065511,0.132495591,0.045258198,0.001188228,0.009699588,0.084705422,674.2059326,0.000240094,19841496
645,0.091307955,0.084732366,0.12804603,0.03947365,0.113412767,0.091802459,0.036932002,0.037989119,0.02139171,0.208129873,0.108195426,0.038586643,759.3413696,0.000467961,9669243
646,0.09140411,0.192342411,0.03455404,0.00122496,0.010525761,0.007088463,0.062307916,0.031115163,0.228559492,0.077306035,0.240618987,0.022952661,784.3230591,0.000632662,6638553.5
647,0.091433892,0.221413654,0.025979474,0.048848722,0.151194988,0.129365644,0.03977468,0.000839485,0.094513226,0.065347046,0.025493895,0.105795294,767.4669189,0.000328093,17614592
648,0.09203257,0.040005298,0.052054931,0.00434905,0.061265188,0.056229713,0.232312833,0.167181108,0.250238718,0.013693895,0.029227857,0.001408838,645.34198,0.000431602,6416608
649,0.092080171,0.107823524,0.054687285,0.101857812,0.009351169,0.01877715,0.088547514,0.242516566,0.034501467,0.17760007,0.033034084,0.039223189,721.0505981,0.000408658,9754073
650,0.092207186,0.001485496,0.228505731,0.09255154,0.017487353,0.088779603,0.011074352,0.005209472,0.166107753,0.258124249,0.029783055,0.008684211,716.3868408,0.000506228,7499397
651,0.092945672,0.011192582,0.021578493,0.046298344,0.060738888,0.032424928,0.265922073,0.094960014,0.282826161,0.061898794,0.019124816,0.010089233,666.4839478,0.000457463,6163397
652,0.093036911,0.106714147,0.087953251,0.092807143,0.020479435,0.043588735,0.092067001,0.049740537,0.001285406,0.202637447,0.055056904,0.154633084,832.1516113,0.000522809,10018257
653,0.093082519,0.042631854,0.103119433,0.036938071,0.031563613,0.020032684,0.065560913,0.138456134,0.076677544,0.07335787,0.188907988,0.129671376,831.1600952,0.000613343,7424240
654,0.093380998,0.032022645,0.189526445,0.003451171,0.077055269,0.048576777,0.007019145,0.317903021,0.024206634,0.013701856,0.104400692,0.088755349,771.7532349,0.00040222,11713019
655,0.093697434,0.005247052,0.10716405,0.053688121,0.333064826,0.216965018,0.019201128,0.014232664,0.127497998,0.002666123,0.017789012,0.008786576,546.7029419,0.000216278,11546430
656,0.093757236,0.020082929,0.014262515,0.217818312,0.087721089,0.0310439,0.08263482,0.092761932,0.092137683,0.031703922,0.09513406,0.140941602,812.3739624,0.000469897,10688226
657,0.09397754,0.013086788,0.15779314,0.036842178,0.041222933,0.061363842,0.082136974,0.081800937,0.007967005,0.033152495,0.343348191,0.047307978,812.5443115,0.000630222,7060272
658,0.094104729,0.072288228,0.051887863,0.072183549,0.093288264,0.07947982,0.184703545,0.040067413,0.028743634,0.084961754,0.05671139,0.141579809,806.010376,0.000431434,12224894
659,0.095023879,0.064177114,0.022384072,0.04600021,0.080015938,0.007356623,0.003247574,0.416067524,0.016647152,0.013707606,0.180741705,0.054630603,770.112854,0.000489942,8275176
660,0.095158238,0.101882792,0.057294111,0.135187925,0.047398789,0.008588528,0.261763138,0.004757367,0.085938431,0.167850388,0.012656928,0.021523367,677.2105713,0.000350701,11071217
661,0.095219835,0.057858672,0.070853514,0.018584279,0.057177175,0.060687826,0.05626169,0.071545017,0.012085355,0.315670226,0.140570917,0.043485495,783.765686,0.000636751,6198598
662,0.095461507,0.111447367,0.028454281,0.10656435,0.237553064,0.063454762,0.101784957,0.003902776,0.038880398,0.097026,0.010277704,0.105192834,749.6489868,0.000314964,17288362
663,0.09563207,0.042959064,0.06589894,0.15903833,0.041883461,0.064709425,0.148633016,0.017600512,0.049361897,0.054649457,0.178507384,0.081126445,794.7147217,0.000479932,10139206
664,0.095741562,0.087790503,0.001979912,0.030314565,0.082561633,0.050313028,0.017082772,0.140364023,0.01317981,0.102814853,0.359650173,0.018207167,802.4086304,0.000713141,5599721.5
665,0.096126026,0.014260261,0.018051775,0.033381912,0.061448014,0.010226459,0.093747311,0.183768954,0.027384925,0.169095783,0.023852974,0.268655606,873.7156982,0.000686072,6679399
666,0.096438577,0.089849098,0.198515071,0.061324147,0.130500709,0.076522409,0.048629547,0.192849422,0.046362438,0.013641425,0.028734824,0.016632333,585.5375366,0.000209671,16328894
667,0.09690171,0.252691548,0.080104644,0.039658305,0.131659725,0.046905881,0.147665177,0.015631324,0.083226697,0.000299258,0.034591914,0.070663817,694.2229614,0.000231893,24801432
668,0.096928936,0.104390124,0.005277191,0.031306067,0.049494279,0.065056828,0.005349481,0.296115807,0.045390683,0.084800328,0.149828313,0.066061962,779.8170776,0.000514553,8161295
669,0.097316058,0.005661909,0.054836778,0.053744583,0.040676397,0.029360719,0.046584347,0.565409051,0.004310804,0.051715732,0.01771921,0.032664412,662.1280518,0.000341522,8244558
670,0.097372048,0.138147547,0.047046965,0.02567426,0.038928512,0.041854108,0.087951583,0.105447471,0.127700101,0.137398865,0.113189305,0.039289234,756.927124,0.000495928,8520294
671,0.097398614,0.006296581,0.025957443,0.119877705,0.162353272,0.020837043,0.109940117,0.026086728,0.007638987,0.241613547,0.09237532,0.089624645,790.3618774,0.000529959,8255657
672,0.097501154,0.142202705,0.127139512,0.085968014,0.002074874,0.242249122,0.029528573,0.121056371,0.00719944,0.082601602,0.002452179,0.060026454,664.6169434,0.000236111,20329296
673,0.098271563,0.015143166,0.025711937,0.091819668,0.118772816,0.039805629,0.027505145,0.00730072,0.271693386,0.052785301,0.069670855,0.181519813,833.1532593,0.000585994,7843503
674,0.098487304,0.025494026,0.10159672,0.008218269,0.043631151,0.156920682,0.033807439,0.035329322,0.44919142,0.027242918,0.008580982,0.011499766,675.3825684,0.000484091,6246207
675,0.099506359,0.018108615,0.198092572,0.030256068,0.081770587,0.170674371,0.011142746,0.057703025,0.170535701,0.090589437,0.049006706,0.022613813,692.0775146,0.000370113,10518750
676,0.099523531,0.048428115,0.358029816,0.005347582,0.013388511,0.045781459,0.063411858,0.029194654,0.009615271,0.021570107,0.271873252,0.033835845,795.3654175,0.000476638,11008194
677,0.099571509,0.012319975,0.00022172,0.134410701,0.123295341,0.316813286,0.016719454,0.012250284,0.025198611,0.057337488,0.190531455,0.011330176,730.5136719,0.000421177,9959369
678,0.099606689,0.118986634,0.039570776,0.046574596,0.123882766,0.167001152,0.017016252,0.034965945,0.009292142,0.190769592,0.132666871,0.019666585,748.4863281,0.000466905,9467570
679,0.099776211,0.053502202,0.129306797,0.039072811,0.087147357,0.01189822,0.027662425,0.074874786,0.023842323,0.289105782,0.070797439,0.093013648,799.0574951,0.000556767,8066396
680,0.100012463,0.028886166,0.014865825,0.002778225,0.148991531,0.118641379,0.018894852,0.118906531,0.053831298,0.293365463,0.006336655,0.094489612,773.5564575,0.000520286,7627379
681,0.100413333,0.132141959,0.044896129,0.004221555,0.070326518,0.009393739,0.088465849,0.059419506,0.129409516,0.153346496,0.166503199,0.041462201,779.0797119,0.000572669,7399272
682,0.100641483,0.045076324,0.096584678,0.058233383,0.097372412,0.001742478,0.002771642,0.036735173,0.164417823,0.184619122,0.151046663,0.06075882,790.5274048,0.000606508,6848346
683,0.100896028,0.203476855,0.053084734,0.082451996,0.018291962,0.07398616,0.01730049,0.107720165,0.024048031,0.185615236,0.013821077,0.119307267,799.0747681,0.000419249,13053432
684,0.101194907,0.093919284,0.022560391,0.031143119,0.040036949,0.050810528,0.064641368,0.166754707,0.179866402,0.052080018,0.09141516,0.105577166,789.0769653,0.000498769,8827362
685,0.101288018,0.085620716,0.005398884,0.062676819,0.340628845,0.017440746,0.010974466,0.008717076,0.005585797,0.219870657,0.124849962,0.016948013,745.9401855,0.000472537,9207518
686,0.101555879,0.012325094,0.280848034,0.010043968,0.105855277,0.028732444,0.015478694,0.013326122,0.304655711,0.029651057,0.020304636,0.077223084,732.6240234,0.000366265,12494022
687,0.101630883,0.004246507,0.050960905,0.123605543,0.107119487,0.143341807,0.044473198,0.056258163,0.062277066,0.067318613,0.114427527,0.124340301,807.2248535,0.000479854,10218919
688,0.101725501,0.092599263,0.011368545,0.132812338,0.086276348,0.091304457,0.014162671,0.091987226,0.020349487,0.082252769,0.219572092,0.055589303,794.3596191,0.000522734,8980213
689,0.102007237,0.187438866,0.001380764,0.098978812,0.01592023,0.114246323,0.05374015,0.010630991,0.09016121,0.139286484,0.101562805,0.084646128,791.8439941,0.000469415,10758249
690,0.102033855,0.231441541,0.079180661,0.064020842,0.093470223,0.050794588,0.09775107,0.141159041,0.042808559,0.080040552,0.006282818,0.011016251,609.1113281,0.000237067,16118598
691,0.102112439,0.091098098,0.08370012,0.15336623,0.00026796,0.034889365,0.015599016,0.091426593,0.240460985,0.036714618,0.002513174,0.147851402,798.4213257,0.00042759,12130681
692,0.102202975,0.127899505,0.009216379,0.031494466,0.075293074,0.281804587,0.11413889,0.000499484,0.034084508,0.09971023,0.107798053,0.015857849,704.1939697,0.000362579,11757592
693,0.102460484,0.105447917,0.047995193,0.10067868,0.157558817,0.173431032,0.003073765,0.020706175,0.125295566,0.044500162,0.002929759,0.115922453,754.5071411,0.00031956,17088964
694,0.103575553,0.063974085,0.291025632,0.002951439,0.01039645,0.09779362,0.200860413,0.08686966,0.019339068,0.072281245,0.043521677,0.007411157,623.7366333,0.000256116,14776828
695,0.103604267,0.006161613,0.043806585,0.030550012,0.12762552,0.334381057,0.15673275,0.017444684,0.084162276,0.01189344,0.052525073,0.031112724,622.9490356,0.000259101,12807856
696,0.103983013,0.109515472,0.02566381,0.028322754,0.028653403,0.120254907,0.179160413,0.012727967,0.101926943,0.128126348,0.158156395,0.003508575,735.9714966,0.000506991,7887177
697,0.104338051,0.015650958,0.038636491,0.146017251,0.0185506,0.0898781,0.071533837,0.076942691,0.246640592,0.044741166,0.005994344,0.141075917,783.5977173,0.000443219,10369711
698,0.10483165,0.007923232,0.038962006,0.023466362,0.062767034,0.077651825,0.071527692,0.032753046,0.026772345,0.381346573,0.105662379,0.066335855,791.7627563,0.000679349,5454240
699,0.104912945,0.066485898,0.130244564,0.118850825,0.018624116,0.04622688,0.133250033,0.113683386,0.026054518,0.045509355,0.096892157,0.099265324,783.402832,0.000392191,13380164
700,0.10499086,0.033987762,0.070925498,0.147533909,0.177645114,0.115489904,0.03525564,0.080597837,0.113104524,0.00327572,0.098693155,0.018500077,676.1491699,0.000310257,12972524
701,0.105510375,0.092610269,0.191036363,0.000180406,0.077619537,0.135123964,0.05805628,0.011344332,0.108604406,0.051300413,0.165888885,0.00272477,727.1290283,0.000414327,10827513
702,0.105644031,0.164415957,0.041270185,0.14506015,0.06782421,0.022833991,0.062756417,0.060083638,0.116729295,0.035486661,0.102425175,0.07547029,770.2771606,0.000384872,13649686
703,0.105871345,0.027904495,0.001008562,0.130556911,0.087516978,0.201963674,0.062880901,0.137761299,0.044084931,0.040866517,0.138187976,0.02139641,714.2344971,0.000387449,10273119
704,0.105878585,0.100689793,0.005091626,0.042939632,0.352210985,0.116740719,0.048613512,0.077277436,0.104166257,0.036253476,0.008019308,0.002118671,576.1812134,0.0002633,10796278
705,0.106011719,0.254281287,0.009204399,0.071154348,0.063330083,0.026914561,0.04680982,0.063701549,0.176338156,0.090849938,0.034577497,0.056826645,734.99823,0.000359063,13721677
706,0.106191707,0.014024819,0.005295473,0.132031192,0.063953565,0.121621724,0.102934988,0.080172467,0.079123214,0.032129386,0.177278252,0.085243214,791.2771606,0.000499903,9005719
707,0.106478057,0.060582793,0.175852676,0.002379071,0.015712744,0.059812515,0.177899486,0.056925014,0.034859889,0.227202097,0.021332481,0.060963176,742.4701538,0.000413909,10687896
708,0.106587823,0.113506328,0.229643348,0.312626198,0.040461901,0.004201787,0.028657023,0.04148959,0.011013307,0.043012532,0.055564742,0.01323542,601.7347412,0.000180772,25837352
709,0.106938835,0.218498909,0.047383278,0.090756711,0.120093825,0.119452144,0.015440492,0.03990921,0.070114589,0.007948288,0.110029755,0.053433962,741.0154419,0.000307916,17976396
710,0.106984658,0.034752439,0.038870423,0.097125451,0.055989219,0.115302568,0.157400826,0.075035116,0.077352136,0.138151792,0.054607949,0.048427423,723.3787842,0.000399741,10090297
711,0.107281304,0.029414472,0.102065953,0.055533386,0.057145262,0.016569326,0.149288769,0.092237534,0.214723367,0.076936364,0.023976728,0.074827535,733.151062,0.000402775,10140042
712,0.107307965,0.075875675,0.036517738,0.003539071,0.203221193,0.009332195,0.101068478,0.048780892,0.05296952,0.133572762,0.110847732,0.11696678,810.1274414,0.000516124,9344284
713,0.107442006,0.102396335,0.058439812,0.079842425,0.122943627,0.080866444,0.13634949,0.00957527,0.110154386,0.068536151,0.009613921,0.113840132,759.3405151,0.000342349,15518552
714,0.10767338,0.064267904,0.044309837,0.011688022,0.162888157,0.143584901,0.033618527,0.004174117,0.125677151,0.058579332,0.163225749,0.080312922,791.5344238,0.000499343,9357248
715,0.107842888,0.056037134,0.063923914,0.005201172,0.097196672,0.073373058,0.063762732,0.13094592,0.149627539,0.024258607,0.010387252,0.217443113,846.9219971,0.000514117,10215742
716,0.108564561,0.07597811,0.054154986,0.166037767,0.067363891,0.175494241,0.10332131,0.057125509,0.067920278,0.000843896,0.04514608,0.078049371,703.1429443,0.000268578,18742110
717,0.109239887,0.032260725,0.019139114,0.029481533,0.086030793,0.204495541,0.114017767,0.03211575,0.015727164,0.042625634,0.073340073,0.24152602,872.8049316,0.000573105,9414062
718,0.109298581,0.043279518,0.000630968,0.069990138,0.134726786,0.011340825,0.0486504,0.150470515,0.000305367,0.233981938,0.006607122,0.190717842,838.0009155,0.000567911,8408172
719,0.109485939,0.039614029,0.036103534,0.14998633,0.020429423,0.127076621,0.149626756,0.084435918,0.019398932,0.127293086,0.021110327,0.115439103,770.4407349,0.000387178,12737908
720,0.10975899,0.124042526,0.087267608,0.141708943,0.066519973,0.020126274,0.035349292,0.016064694,0.216403613,0.104617443,0.05502741,0.023113233,713.3690186,0.000397875,10796132
721,0.109842859,0.093572718,0.037492417,0.032451211,0.007576087,0.009175151,0.159351489,0.15248751,0.105717344,0.227065628,0.017016239,0.048251346,736.3630981,0.000475457,8030438
722,0.110446979,0.095747613,0.174417129,0.048632948,0.109504893,0.097838339,0.105307764,0.033622133,0.139294231,0.022793654,0.052607824,0.009786493,637.6849976,0.000273608,14247068
723,0.110490124,0.300320178,0.024134024,0.071777865,0.027238375,0.003475417,0.009738466,0.095874936,0.081933114,0.034151352,0.050113932,0.190752216,866.0362549,0.000467748,13625708
724,0.110545816,0.232972136,0.01192416,0.010116559,0.07039674,0.001717549,0.077190924,0.089962727,0.094565094,0.119624886,0.085717254,0.095266156,796.7436523,0.000461821,11171030
725,0.110875593,0.109640051,0.01265103,0.060335748,0.031164536,0.038669507,0.015726662,0.088277035,0.194259377,0.18393147,0.133551896,0.020917095,759.3129883,0.000599649,6408275
726,0.11096556,0.023315128,0.038795126,0.174899092,0.006256731,0.02670617,0.201192924,0.080552083,0.075935384,0.003193682,0.217850494,0.040337625,767.3855591,0.000475997,9239796
727,0.110974056,0.045138354,0.030728335,0.115772017,0.142024156,0.111199432,0.056917519,0.112617703,0.080513917,0.018945424,0.090212967,0.08495612,756.5078125,0.000372427,12909174
728,0.111155346,0.00085661,0.362479821,0.093873067,0.012719076,0.025294147,0.13061694,0.069916243,0.006672132,0.045299408,0.085182869,0.05593434,724.0054321,0.000288364,18370108
729,0.111185518,0.331506967,0.072661637,0.082293771,0.014906963,0.193474008,0.028725309,0.058736703,0.039600105,0.005794129,0.013067027,0.048047865,588.7393188,0.000153683,35918908
730,0.111587789,0.053215818,0.136744313,0.103803982,0.168156368,0.034988961,0.106093198,0.09656715,0.044411731,0.050597424,0.000344102,0.093489166,710.7280884,0.000266949,19459020
731,0.11193265,0.195579845,0.142421641,0.044358348,0.037749923,0.010517602,0.023527162,0.009294595,0.072037095,0.184446541,0.022653032,0.145481566,829.4366455,0.000462957,12590382
732,0.112234768,0.008144509,0.130052723,0.030843773,0.137086838,0.011720199,0.021403285,0.005459047,0.012004428,0.036065668,0.465923375,0.029061386,826.331543,0.00075501,5710766
733,0.112438832,0.074823942,0.008593045,0.05916406,0.208589407,0.07906078,0.194979026,0.048164448,0.073702559,0.025839426,0.082990696,0.031653779,678.0481567,0.000303241,13480706
734,0.112867853,0.101170413,0.014843786,0.128045047,0.017418465,0.237468585,0.052601137,0.065562673,0.053440516,0.186794709,0.007398839,0.022387976,679.5611572,0.000349898,11093735
735,0.113874203,0.094962042,0.306076584,0.084350961,0.059063209,0.000585112,0.110142033,0.08832181,0.045826795,0.015149866,0.029390231,0.052257154,647.5061646,0.000202845,25503514
736,0.113912165,0.019633219,0.057679132,0.063186061,0.166840025,0.020874018,0.187239031,0.022480059,0.046270906,0.096129227,0.001509704,0.204246454,839.7717896,0.000474736,11559581
737,0.114399416,0.169024555,0.014570498,0.041215345,0.133187908,0.000753795,0.006483778,0.088509457,0.080379481,0.025370903,0.309184441,0.016920424,792.6626587,0.000579423,7991345
738,0.114425436,0.185724183,0.116336433,0.146854328,0.004704675,0.144225197,0.006787096,0.028332071,0.060786156,0.122241885,0.011340777,0.058241762,709.1698608,0.000276642,19350948
739,0.114492992,0.148633556,0.022690784,0.013008702,0.143441391,0.013030737,0.092939948,0.101165047,0.101029418,0.171078627,0.011805653,0.066683143,739.3359985,0.000394724,11373348
740,0.114759519,0.271518426,0.016879224,0.049652176,0.03921949,0.172527969,0.018886766,0.03118958,0.00573565,0.009184371,0.060932396,0.209514433,881.425354,0.000454333,14742398
741,0.115342255,0.195852336,0.046020436,0.101636326,0.026551114,0.037974607,0.198678071,0.062217243,0.065541772,0.053894833,0.000486102,0.095804903,727.6700439,0.000277934,20086340
742,0.115444201,0.218817518,0.059584413,0.110246305,0.04419182,0.007337504,0.089293098,0.007954036,0.078121318,0.124798599,0.015319839,0.128891348,805.1876831,0.000386934,15453986
743,0.116040656,0.032701808,0.021199057,0.063113642,0.08569737,0.023189132,0.086735967,0.076978972,0.309335418,0.1548788,0.020536153,0.009593024,701.0645752,0.000539252,5917310
744,0.116624622,0.16833612,0.071344785,0.083799062,0.012280861,0.088663516,0.169577915,0.014625411,0.205905065,0.044188052,0.024384845,0.000269747,636.4920654,0.000335638,10760012
745,0.116739732,0.088605979,0.028571843,0.066222997,0.004985899,0.206844047,0.183011919,0.023503053,0.058649401,0.006265079,0.190691656,0.025908395,741.5048828,0.000408284,11039100
746,0.116749659,0.079871734,0.049053631,0.17008756,0.121042822,0.04318236,0.054299696,0.013598831,0.067388686,0.026083266,0.062106747,0.196535009,856.7111206,0.000474489,12587564
747,0.117844282,0.125154025,0.012321504,0.160253405,0.055027206,0.081840332,0.053854329,0.059989092,0.11127959,0.095273513,0.042228409,0.084934313,756.9727173,0.000373465,13429124
748,0.118180361,0.094971787,0.034018363,0.055986792,0.048776917,0.022020792,0.030119898,0.22157722,0.16812569,0.017658469,0.06481778,0.123745931,793.7979736,0.000456522,10412599
749,0.118635955,0.052278638,0.068432934,0.020646781,0.01552491,0.020928032,0.059885389,0.255968231,0.171216029,0.084111091,0.008779908,0.123592103,778.0588379,0.000456746,9476460
750,0.118858395,0.025308543,0.004751954,0.008630203,0.065945522,0.406431146,0.034694068,0.000278616,0.107461945,0.087204034,0.108573014,0.031862557,721.3254395,0.000413882,9533587
751,0.119613327,0.000300727,0.036456214,0.037486362,0.037303474,0.043664073,0.066839777,0.285602964,0.165020636,0.000606725,0.052273854,0.154831867,803.951416,0.00049475,8860295
752,0.119876879,0.001751906,0.085888848,0.016377769,0.027544356,0.092542162,0.034267344,0.232185591,0.010176565,0.10475937,0.216458939,0.058170271,792.1628418,0.000583334,7007225
753,0.12066338,0.156718501,0.113438906,0.02486237,0.115106859,0.001832323,0.013022599,0.149348172,0.090404725,0.10749922,0.022276513,0.084826432,756.2628174,0.000358433,14377826
754,0.121734832,0.18695477,0.149090387,0.035108806,0.086623289,0.048782239,0.098549127,0.034306703,0.080758474,0.074088288,0.071348823,0.012654261,682.6425781,0.000297402,15707408
755,0.121856554,0.080721264,0.01067147,0.116965535,0.049907706,0.010295709,0.043473859,0.043191441,0.065642679,0.250523049,0.153472185,0.053278548,791.5564575,0.000612386,6918705
756,0.121936194,0.034110682,0.079169936,0.068627346,0.037315922,0.01787262,0.161991382,0.05488759,0.029085687,0.185997358,0.003976291,0.205028992,846.6467896,0.000544409,9516709
757,0.121944028,0.051882659,0.032381325,0.072995027,0.243585772,0.114078152,0.000113967,0.001855375,0.074711087,0.016006757,0.150592489,0.119853363,816.2772217,0.000462643,11552252
758,0.122075982,0.027353895,0.036165853,0.08644658,0.020490978,0.045036028,0.147915998,0.015638526,0.135166625,0.010780624,0.129236455,0.223692456,868.6019287,0.000633724,7942794
759,0.122509947,0.004879756,0.11995973,0.190897587,0.003312453,0.054599596,0.033386061,0.065062293,0.111606042,0.112530073,0.005989192,0.175267271,826.4918213,0.000470123,11415698
760,0.122811046,0.029921623,0.160565243,0.079388523,0.038628738,0.05142966,0.111943501,0.018689297,0.154949362,0.140018854,0.012062168,0.079591986,744.1720581,0.000388628,11858048
761,0.122876142,0.001104524,0.050688688,0.052803198,0.016060094,0.35613436,0.027334455,0.012040478,0.067365519,0.1654484,0.012127723,0.116016419,771.7700195,0.000420344,11094953
762,0.12299276,0.046283704,0.147880642,0.214424364,0.018202894,0.01954437,0.020554617,0.036286683,0.111975872,0.22172559,0.027883564,0.012244939,707.7735596,0.000421491,9836015
763,0.123489397,0.039863882,0.217012149,0.001606298,0.079165895,0.00460697,0.031623655,0.031828855,0.057152848,0.135578878,0.061212456,0.216858717,870.3084717,0.000586666,9405323
764,0.123934834,0.133327502,0.007102741,0.030984836,0.17203247,0.065779926,0.11137704,0.026273925,0.110389209,0.14291165,0.016658127,0.059227742,721.4135132,0.000356627,12684755
765,0.123936687,0.129766538,0.102935275,0.013932256,0.079230016,0.058549491,0.143191433,0.042215449,0.075953299,0.022506407,0.006348323,0.201434826,849.0619507,0.000428194,14427707
766,0.124418599,0.131502862,0.005205713,0.20619824,0.081132108,0.086794778,0.003070432,0.071807516,0.050329058,0.104955068,0.059643506,0.074942118,756.369873,0.00035529,14717460
767,0.126092286,0.012198292,0.043770791,0.105648563,0.078916053,0.027048857,0.044098218,0.163652124,0.048127215,0.208437347,0.10943001,0.032580245,753.8311768,0.000526208,7427162
768,0.127093685,0.099838874,0.130481191,0.122561337,0.053245492,0.001324842,0.036652709,0.01945209,0.184814068,0.069838238,0.03858568,0.116111794,791.2218018,0.000407858,13306800
