,Carbon Dioxide,Nitrogen,Methane,Ethane,Propane,iButane,nButane,iPentane,nPentane,nHexane,nHeptane,Tc_NR,Vc_NR,Pc_NR
493,0.071830955,0.041631551,0.084476567,0.014829118,0.336174344,0.067243892,0.072619608,0.110699242,0.012455332,0.172613265,0.015426126,428.2931213,0.000230687,6728700
494,0.072009079,0.077168605,0.004160308,0.039554872,0.291531428,0.142927072,0.035553813,0.15365514,0.027467488,0.14458422,0.011387974,429.4136047,0.000239775,6351470
495,0.07222013,0.005807265,0.260804608,0.147463114,0.179178998,0.075390317,0.094121499,0.011531138,0.099903802,0.019962915,0.033616214,389.5761719,0.000172439,8848992
496,0.072222652,0.280744155,0.122061098,0.053803353,0.045461371,0.008641336,0.149363243,0.018070403,0.111035094,0.055012881,0.083584413,424.912262,0.000165669,14371424
497,0.072382246,0.269038698,0.077976435,0.083708223,0.043305307,0.077225814,0.022448795,0.19251196,0.082721483,0.045117503,0.033563536,418.2424622,0.000174987,12397494
498,0.072898825,0.028325187,0.05297447,0.032408895,0.129937013,0.329592817,0.111782386,0.051725527,0.162353708,0.015928739,0.012072433,418.8942566,0.000244693,5570884
499,0.073281807,0.230032339,0.146213155,0.017198462,0.115625728,0.026884401,0.215652119,0.039770445,0.026504283,0.015574565,0.093262697,414.3384705,0.000165548,12997554
500,0.073469445,0.067179116,0.111597603,0.042002271,0.083246943,0.114610955,0.00299946,0.154727646,0.159023127,0.177947571,0.013195863,445.1705627,0.00024634,7059629
501,0.07381017,0.115813802,0.169961112,0.049017564,0.038499069,0.239773866,0.094402765,0.010553676,0.180689867,0.025871725,0.001606385,405.1510315,0.000191854,8938401
502,0.073957623,0.078076486,0.147026503,0.086053021,0.028967509,0.023633543,0.033239854,0.279477035,0.000739916,0.026655551,0.22217296,463.8566589,0.000246094,8235846
503,0.074157271,0.163179484,0.26463847,0.046576692,0.059958599,0.014867668,0.11359196,0.014963694,0.143084456,0.059343017,0.04563869,409.5381165,0.000159631,13338192
504,0.074266321,0.09035984,0.028183601,0.083588426,0.256700566,0.040807083,0.177610064,0.085556615,0.074763028,0.075167208,0.01299725,416.8214722,0.000217043,7093501
505,0.074370067,0.065902969,0.083370318,0.11153972,0.05459948,0.104224543,0.079716107,0.226246302,0.025939656,0.054566609,0.11952423,445.7583923,0.000240199,7321287
506,0.07445379,0.028446576,0.015904276,0.177051067,0.118526825,0.015857676,0.005812232,0.021383722,0.121214969,0.038741841,0.382607027,485.190033,0.000298476,6130130
507,0.074524234,0.009635078,0.031930862,0.174530984,0.235232883,0.053810752,0.10168948,0.092339731,0.02346934,0.087162742,0.115673914,437.1809692,0.000238336,6428185
508,0.074571768,0.182160005,0.234295827,0.003455128,0.168360088,0.014727152,0.008230116,0.043376828,0.064529513,0.165151321,0.041142253,422.7209167,0.000169007,13312884
509,0.074579718,0.182851414,0.057336861,0.00404294,0.20721068,0.021148529,0.175488985,0.015949606,0.223350324,0.024549987,0.013490957,416.9297791,0.000199795,8986241
510,0.07464313,0.011435503,0.018214217,0.149661127,0.135584942,0.081481493,0.011917386,0.027390321,0.279125482,0.137269823,0.073276576,451.6663818,0.000269016,5701008
511,0.075170091,0.124289484,0.034588717,0.119407158,0.203002881,0.17609063,0.145983444,0.026115907,0.059587454,0.006821355,0.028942878,398.231842,0.00019404,7892851
512,0.075390764,0.198691496,0.045267966,0.208285438,0.041810741,0.034889883,0.101507927,0.037847929,0.121972849,0.078264836,0.056070171,421.4768372,0.000182926,11009960
513,0.07541077,0.254572783,0.241998205,0.032029244,0.217694554,0.027559078,0.004540185,0.059045254,0.072511675,0.013680033,0.000958219,351.1448975,0.00011779,15657658
514,0.075427592,0.080202289,0.125959359,0.065396394,0.073453132,0.243137066,0.02171454,0.176287462,0.032794593,0.031889302,0.073738272,426.7235718,0.000216577,7977311
515,0.075589622,0.046035142,0.124983768,0.149850986,0.036166854,0.114252779,0.163603,0.046650917,0.080449202,0.073748447,0.088669281,432.7136536,0.000219294,7853419
516,0.076366312,0.045285083,0.00768875,0.110553026,0.207166445,0.154845844,0.080659369,0.151141662,0.018400853,0.070172051,0.077720605,432.9682007,0.000241534,6240490
517,0.076711646,0.012879346,0.19140194,0.174511902,0.027138664,0.2058316,0.00627319,0.036356059,0.150892718,0.048348066,0.06965487,421.6490173,0.000205804,8176878
518,0.076754213,0.072518563,0.030906799,0.007307327,0.066842196,0.036768763,0.147340328,0.33545545,0.113085142,0.062375528,0.050645693,450.8025818,0.000272405,5848782
519,0.076906035,0.011940906,0.389671544,0.127479513,0.067387106,0.017326469,0.004822913,0.049752785,0.036820121,0.009089444,0.208803164,430.6065063,0.000173453,12616616
520,0.077271705,0.140890356,0.004329755,0.10053087,0.062758486,0.065827116,0.108482245,0.191441762,0.052545077,0.115399564,0.080523064,448.3285522,0.000240726,7658567
521,0.077329153,0.010109143,0.241548988,0.013108322,0.114027587,0.026839409,0.231859556,0.136146636,0.035546332,0.083769847,0.029715028,422.6638794,0.000212151,7821625
522,0.077436903,0.082929668,0.091729411,0.043671038,0.032365814,0.096400546,0.053949856,0.115352087,0.116559616,0.263351463,0.026253595,456.651825,0.000258491,7033245
523,0.077581863,0.035956095,0.143296484,0.089828667,0.182362356,0.097470847,0.056685253,0.077254043,0.007248584,0.207204353,0.025111457,430.4111633,0.000218836,7752416
524,0.078415441,0.219287005,0.122331813,0.031686664,0.196603304,0.00232359,0.083502054,0.081757399,0.092324527,0.017407651,0.074360553,414.1760864,0.000169527,12311482
525,0.078668504,0.034359329,0.063665743,0.064505713,0.388704382,0.06374529,0.133106784,0.003435979,0.002606929,0.107603863,0.059597484,418.1072083,0.000214745,6937657
526,0.078718552,0.196585727,0.013656137,0.109351315,0.136269129,0.064934194,0.08698545,0.069145578,0.093449986,0.100364519,0.050539413,428.9248657,0.000201503,9643165
527,0.079017262,0.107930336,0.093072486,0.103388618,0.004561394,0.068102477,0.052056668,0.077261472,0.014421534,0.267609008,0.132578745,468.3149719,0.000253987,8077720
528,0.079077316,0.061862253,0.050383674,0.002500213,0.046491045,0.226278577,0.123815542,0.047251721,0.136850334,0.097578966,0.12791036,456.9412537,0.000271238,6149856
529,0.079184833,0.141181252,0.011820823,0.123266138,0.010403548,0.06920736,0.056702537,0.29876372,0.026191142,0.061799551,0.121479096,453.2625427,0.000244141,7779731
530,0.079205824,0.08355214,0.056554661,0.009419347,0.42255112,0.002814864,0.244861672,0.058891877,0.030189752,0.002240428,0.009718315,393.4227905,0.000201058,6880752
531,0.079238812,0.171205574,0.033517991,0.200010222,0.102357672,0.031617302,0.05257763,0.082176279,0.02524858,0.076847466,0.145202471,439.5080261,0.000200265,10399430
532,0.079320106,0.255401554,0.107937874,0.124400345,0.121607099,0.039141755,0.018854769,0.032626875,0.124087375,0.0189228,0.077699448,406.2735901,0.00015228,14419254
533,0.079849415,0.233837041,0.002481918,0.011559155,0.051434075,0.061732867,0.0671066,0.354473215,0.02990037,0.043550579,0.064074767,444.4975891,0.000226464,8934923
534,0.079857972,0.073613111,0.023784229,0.36236431,0.018006468,0.052207047,0.212927114,0.03149055,0.115490677,0.027591944,0.002666577,394.4936218,0.000189234,7686620
535,0.080076129,0.006972623,0.028302378,0.164673879,0.012239442,0.086999204,0.19132598,0.230058622,0.020573841,0.14785493,0.030922972,442.5097961,0.000262654,5604482
536,0.080155015,0.011916998,0.112114269,0.153661218,0.029832312,0.007310856,0.049166665,0.225726676,0.209299927,0.066339928,0.054476135,443.9709167,0.000247756,6619141
537,0.080321097,0.076153633,0.090839046,0.007757016,0.01468615,0.110365093,0.297030995,0.049089191,0.047966862,0.1266896,0.099101316,450.9543457,0.000251343,6982908
538,0.080536722,0.127919988,0.023833775,0.108094716,0.087330948,0.022737924,0.02821142,0.187791694,0.188758808,0.090041924,0.054742082,445.6621094,0.000238145,7661244
539,0.080865879,0.034097487,0.028887554,0.063141568,0.349563616,0.037619657,0.048838561,0.207363422,0.0321615,0.003235732,0.114225025,432.8920593,0.000237101,6389483
540,0.081008722,0.011287425,0.021449006,0.266831066,0.166616622,0.114670849,0.151309913,0.044423414,0.064009145,0.061543197,0.016850642,405.7584839,0.00021332,6286780
541,0.081026564,0.022722643,0.152244648,0.190157908,0.125932918,0.01151601,0.060611451,0.147000168,0.143371944,0.029957197,0.035458549,415.0722656,0.000202387,7938156
542,0.081224187,0.019654078,0.073342889,0.195573077,0.171774129,0.012620911,0.02446636,0.02408763,0.073606032,0.023909917,0.29974079,464.6625366,0.00025192,7403718
543,0.081447236,0.304865593,0.118035813,0.004302607,0.001767819,0.079070863,0.024470196,0.038640714,0.087392105,0.116156638,0.143850417,455.1808167,0.000190091,14032665
544,0.081705411,0.127006853,0.164895005,0.132752043,0.005407592,0.018063415,0.203415031,0.027642142,0.072036294,0.100866361,0.066209853,426.1767578,0.000188246,10637688
545,0.082262806,0.061360252,0.094881877,0.03343501,0.218708123,0.153040992,0.050819309,0.037116201,0.147399467,0.056357815,0.064618149,428.4701538,0.000223567,7331218
546,0.082342207,0.209329628,0.017130076,0.095461899,0.21830645,0.074643431,0.042059573,0.105802464,0.122814981,0.023624664,0.008484627,402.6901245,0.000182415,9717812
547,0.08235226,0.108211718,0.224251966,0.082446948,0.132848178,0.037250705,0.114400378,0.033467171,0.09101141,0.081455663,0.012303601,399.9659729,0.000167975,10830132
548,0.082489398,0.034899532,0.299469768,0.051675844,0.034128748,0.043600409,0.009887739,0.078064894,0.01172426,0.118202661,0.235856749,464.9684143,0.000227319,9811970
549,0.083068785,0.026032326,0.136512243,0.00352034,0.11283619,0.082767554,0.023418934,0.122269778,0.127166506,0.054951286,0.227456059,468.7814636,0.000272498,6697529
550,0.083113521,0.167326431,0.079792086,0.108657453,0.007209465,0.064276843,0.304408102,0.021682339,0.052755888,0.018088613,0.092689259,423.8922424,0.000193123,9975181
551,0.083181523,0.119984185,0.045457955,0.135268051,0.00148957,0.013014355,0.337041968,0.039541945,0.023135115,0.102915645,0.098969687,441.4535217,0.000223529,8284165
552,0.083292956,0.046871586,0.030590539,0.183183235,0.103865491,0.043649397,0.138214703,0.052368177,0.00851185,0.220538384,0.088913681,449.4185181,0.000245719,6955178
553,0.083508802,0.023923808,0.278313807,0.036328975,0.011125463,0.147029427,0.072456778,0.207196385,0.009871707,0.08078643,0.049458419,425.8654785,0.000205929,8780942
554,0.083648648,0.39031172,0.013856527,0.019390626,0.006722794,0.013706346,0.0536332,0.064314726,0.063670232,0.023549466,0.267195715,474.2810974,0.000202079,14417540
555,0.083895516,0.151437917,0.040286775,0.034087287,0.007261325,0.300683783,0.164864009,0.067319884,0.055591869,0.078435797,0.016135838,422.5758057,0.000218841,7843378
556,0.084272149,0.060407313,0.040053725,0.13533451,0.109749508,0.012509958,0.003112708,0.023032116,0.126415984,0.174514115,0.230597914,476.0706787,0.000277533,6833432
557,0.084490403,0.033707397,0.104010427,0.161724478,0.1399686,0.023008783,0.039394935,0.134805481,0.21895637,0.027552896,0.032380229,423.4196167,0.000218114,7310870
558,0.084903886,0.121284263,0.121328758,0.010446051,0.023257754,0.00205743,0.06856,0.030590119,0.474496209,0.013999404,0.049076126,447.8692017,0.000236852,8040978
559,0.085214942,0.008228924,0.06819545,0.039740725,0.193575867,0.074815599,0.156006789,0.194244544,0.015627717,0.142673385,0.021676059,435.9473267,0.000252237,5825117
560,0.085277143,0.144002388,0.146109368,0.023972175,0.043301053,0.060354983,0.073759418,0.014442112,0.014431795,0.241298902,0.153050663,466.9784851,0.000234996,9574415
561,0.085487522,0.136711425,0.02890299,0.098646082,0.062812109,0.129727618,0.067530568,0.015583137,0.105252532,0.055392582,0.213953435,460.8391724,0.0002424,8307350
562,0.08567162,0.037250721,0.077413143,0.354492225,0.040273916,0.024382939,0.057741022,0.250935,0.029364398,0.012241411,0.030233605,402.9360962,0.000192041,7917112
563,0.085681704,0.039983131,0.089442389,0.043066372,0.12378792,0.036158902,0.052346852,0.283648719,0.030200231,0.110339521,0.105344257,454.1911316,0.000259832,6570355
564,0.085815375,0.103390983,0.066486405,0.063180303,0.218755085,0.093072014,0.078165022,0.121959002,0.015305183,0.05406307,0.099807559,430.4483948,0.000213818,8265051
565,0.086141312,0.093805493,0.098579596,0.20104984,0.163423524,0.097940058,0.089539838,0.044328206,0.017939724,0.04433254,0.062919867,402.229248,0.00017855,9332756
566,0.086145604,0.107742239,0.085221327,0.232107648,0.083340435,0.115611568,0.093354803,0.068951996,0.080918568,0.032905659,0.013700154,394.5067139,0.000178923,8964526
567,0.086292351,0.106880619,0.140788889,0.029299075,0.235204755,0.100595732,0.005371901,0.120271927,0.011467238,0.061889948,0.101937564,427.1115723,0.000198851,9485494
568,0.086549092,0.24462099,0.081365781,0.171625069,0.005066838,0.033004675,0.022528872,0.126068324,0.015698197,0.206092728,0.007379433,425.0166016,0.000173631,13007044
569,0.086724896,0.164146592,0.164525439,0.138230831,0.00432722,0.008686792,0.171682063,0.029178192,0.016718963,0.104885589,0.110893423,431.5445251,0.00017987,12296470
570,0.08682657,0.088036695,0.072889364,0.026038852,0.226877162,0.019329616,0.019581088,0.033457237,0.312796571,0.030430224,0.083736621,441.8207092,0.000233856,7521259
571,0.087287264,0.00723791,0.085180971,0.000749275,0.240059279,0.150978979,0.040848447,0.22677681,0.058098244,0.070087833,0.032694987,430.8340454,0.000247866,5855011
572,0.088612912,0.000749294,0.032070288,0.212204025,0.157251181,0.032661538,0.067475545,0.037283909,0.055249966,0.287875255,0.028566087,444.7989807,0.00024929,6299418
573,0.088893449,0.065417469,0.032926716,0.094900818,0.016173482,0.144047063,0.068562688,0.092576796,0.222627903,0.019968781,0.153904835,456.8882751,0.000263606,6524297
574,0.089248463,0.14922633,0.024172868,0.007293844,0.323141264,0.073135689,0.018185202,0.039631075,0.050030391,0.177133356,0.048801518,434.6213379,0.00021627,8520460
575,0.089383621,0.002933873,0.173877523,0.160003701,0.046753957,0.020235468,0.00127613,0.130314701,0.076344832,0.241844526,0.057031666,450.0217285,0.000237827,7640434
576,0.089507429,0.088094111,0.052572261,0.028690865,0.084892204,0.073928229,0.17095226,0.0592683,0.111380986,0.056282956,0.1844304,460.4972229,0.00025801,7104728
577,0.089693544,0.035219973,0.369707899,0.013293669,0.091741534,0.034404344,0.055058325,0.006821773,0.129580434,0.061327695,0.113150811,426.6538391,0.000179647,11577428
578,0.089706112,0.053161274,0.162028773,0.010318222,0.067919789,0.072193084,0.026794055,0.345122263,0.065944708,0.083439646,0.023372074,437.9287415,0.000235778,7356146
579,0.089750874,0.049335132,0.048153322,0.029420446,0.143617006,0.038763619,0.123229738,0.041181702,0.291828172,0.141350707,0.003369282,443.731781,0.000257916,6101458
580,0.090181311,0.028390754,0.01662122,0.071835149,0.00222211,0.024392491,0.481956916,0.013113896,0.005485546,0.011393074,0.254407534,464.6899109,0.000279815,5803981
581,0.090343791,0.027036133,0.339908058,0.000715754,0.207578333,0.01228232,0.017668665,0.04683634,0.02413532,0.029935294,0.203559993,437.5967102,0.000189016,11250064
582,0.090705295,0.05409405,0.011366297,0.075780138,0.245114799,0.000922588,0.01895746,0.010599927,0.070411928,0.362359492,0.059688026,462.8417358,0.000270952,6351833
583,0.090974251,0.048476623,0.062563899,0.044343236,0.06412202,0.246525351,0.095871822,0.214469403,0.072887863,0.044034611,0.01573092,426.6286011,0.000242503,6178795
584,0.091208613,0.021077896,0.046488955,0.231095327,0.116781962,0.021993586,0.111424769,0.005709712,0.045863871,0.118903173,0.189452136,453.5140381,0.000242448,7257417
585,0.091393469,0.257304938,0.111204653,0.118674374,0.04052899,0.053049261,0.076495033,0.015461778,0.006067257,0.022562823,0.207257426,439.6210632,0.000170336,14964450
586,0.091400476,0.006055571,0.218216621,0.029131264,0.020237273,0.014133706,0.032431296,0.034733865,0.460857627,0.083826832,0.00897547,444.3728333,0.000243043,7122159
587,0.091720302,0.225623618,0.117822036,0.033493381,0.118840907,0.000313513,0.122747843,0.098261477,0.083999909,0.044873911,0.062303104,419.8685913,0.000174123,12300166
588,0.091739493,0.014131678,0.366123524,0.041597916,0.139181192,0.04740737,0.174834331,0.044367934,0.012449033,0.030687582,0.037479949,384.6905518,0.00015704,10501614
589,0.0917477,0.007774629,0.000852695,0.081454652,0.23224108,0.040542671,0.211772329,0.011405866,0.075728974,0.144653563,0.101825842,447.6838989,0.000263354,5624565
590,0.091977444,0.058832993,0.203272246,0.062998315,0.098748047,0.003893508,0.112824488,0.094886942,0.198935583,0.024012189,0.049618247,423.8123779,0.000201731,8905231
591,0.091998714,0.003569782,0.073507704,0.008269048,0.1114634,0.140266553,0.446897074,0.002396858,0.032304107,0.026627066,0.062699693,425.8969116,0.000243613,5681871
592,0.092650662,0.286623416,0.072524317,0.092710906,0.005172481,0.004322909,0.207909738,0.007248226,0.146297025,0.051637604,0.032902716,412.6186218,0.000162066,13633526
593,0.092658032,0.060549074,0.002558249,0.028402211,0.032184329,0.043900204,0.069646489,0.12677368,0.129663749,0.235707222,0.177956761,482.5454102,0.000316302,5402179
594,0.092695997,0.225454168,0.129755154,0.006551322,0.00207791,0.133522738,0.090554535,0.003637926,0.014055482,0.076624384,0.225070386,461.3666382,0.000208597,11928427
595,0.092983425,0.33763047,0.132949933,0.011434537,0.030504566,0.100926709,0.07637201,0.07275937,0.023135886,0.064016247,0.057286847,407.420105,0.000142539,17394298
596,0.093159848,0.134355946,0.045714641,0.123104303,0.03906858,0.226575305,0.021517016,0.126388401,0.08130545,0.003068452,0.105742058,430.4089966,0.000211748,8672937
597,0.093224443,0.227846612,0.088943757,0.008030007,0.036617249,0.188223298,0.020818989,0.130708927,0.131696354,0.037053354,0.036837011,423.3016968,0.000191225,10760121
598,0.093377757,0.033965915,0.03974425,0.084112174,0.177115445,0.058065619,0.174020318,0.210082552,0.014132075,0.068213078,0.047170817,430.5418396,0.000239488,6265186
599,0.093409618,0.041225774,0.143971663,0.15395276,0.233019048,0.016664036,0.11757997,0.025778334,0.096302219,0.06514593,0.012950648,398.3960876,0.000184851,8283782
600,0.093409836,0.00284628,0.023908781,0.046092855,0.266533169,0.03003529,0.003925973,0.3091038,0.057744944,0.086616928,0.079782143,447.1616516,0.000268892,5463218
601,0.093439943,0.108367847,0.124606656,0.086800815,0.109840261,0.166144051,0.018186057,0.012757915,0.160521619,0.055994848,0.063339989,422.6862488,0.000198428,9251464
602,0.093835069,0.087498558,0.086706889,0.032265535,0.019467198,0.264789691,0.061542274,0.04667841,0.016920872,0.061093944,0.229201561,461.9859924,0.000252607,7643555
603,0.093960432,0.067243134,0.240374198,0.068677416,0.199541962,0.075347771,0.038299006,0.0317665,0.069796085,0.071254725,0.043738772,402.1738281,0.00017096,10373688
604,0.094140509,0.101404046,0.01674755,0.149283499,0.000876734,0.056365897,0.045149197,0.121676125,0.218677313,0.091928467,0.103750662,455.4887085,0.000251618,7273085
605,0.094591799,0.03109869,0.092652497,0.012618157,0.144937187,0.05424237,0.058233117,0.025937518,0.01021695,0.374044382,0.101427333,471.3305359,0.000281896,6344605
606,0.094780527,0.060607368,0.0994921,0.027865126,0.124036349,0.165671423,0.101823087,0.089306026,0.069529534,0.090503904,0.076384556,437.0406494,0.000232347,7310248
607,0.095171703,0.104424589,0.039976376,0.016943699,0.150493477,0.237385327,0.090112934,0.036442161,0.168412878,0.033676143,0.026960714,421.5558472,0.000224021,7134533
608,0.095586092,0.00176668,0.010306723,0.002658501,0.070357026,0.018686728,0.155287651,0.050957794,0.136093114,0.226476582,0.231823109,486.582489,0.000337064,4603636
609,0.095775095,0.032327394,0.277806438,0.149354058,0.038924361,0.013752632,0.03301078,0.158107578,0.037117787,0.153946135,0.009877741,415.5474243,0.000182175,10217700
610,0.096198631,0.029979809,0.121329589,0.017126291,0.019243076,0.201466867,0.065751294,0.2451678,0.075779843,0.017805474,0.110151325,446.1930847,0.000252862,6581102
611,0.096573054,0.01229849,0.012998957,0.031001707,0.040889957,0.042945476,0.321529581,0.265156626,0.046270203,0.036492568,0.093843381,450.715271,0.000281979,5086823
612,0.097053566,0.060610115,0.202711922,0.046461453,0.042441798,0.003299077,0.105067756,0.046436723,0.024352954,0.21281673,0.158747905,464.3083801,0.000238549,8809664
613,0.097268765,0.009104142,0.296240688,0.100594821,0.026791832,0.004071279,0.177025273,0.031852155,0.131995571,0.038665942,0.086389533,422.1549683,0.000189371,9766046
614,0.097416147,1.22E-05,0.056697226,0.093006723,0.028834845,0.520943998,0.02960786,0.096457551,0.008794132,0.000787411,0.067441932,418.3244629,0.000239823,5662426
615,0.097857221,0.059232662,0.02139501,0.104472195,0.230544299,0.173520689,0.067303672,0.071368338,0.017504286,0.146531683,0.010269944,420.0228882,0.000222814,6783664
616,0.097958681,0.054162706,0.24911664,0.123903264,0.035035424,0.069039361,0.065374284,0.089439366,0.022909789,0.063745551,0.129314933,429.8938293,0.000189043,10635614
617,0.098490701,0.189502918,0.058970028,0.008297762,0.116494784,0.108771128,0.166891201,0.009249932,0.191643239,0.000258354,0.051429954,420.517395,0.000197233,9520864
618,0.098539121,0.070784005,0.123280522,0.133796027,0.270526083,0.004949978,0.081185353,0.035761192,0.049396511,0.129778678,0.00200253,402.5674133,0.000183239,8844580
619,0.098814369,0.030075845,0.051561485,0.106072065,0.054225293,0.009263792,0.018686668,0.299254194,0.306664546,0.003877212,0.021504533,441.4517822,0.000258717,5957931
620,0.098957148,0.309074125,0.103109472,0.016367584,0.093163161,0.004443358,0.017827218,0.053418578,0.040372647,0.242373216,0.020893492,435.6355591,0.000170357,14980726
621,0.099138599,0.011682232,0.180641086,0.14494507,0.079934456,0.1540339,0.170495813,0.079870247,0.012074655,0.029672613,0.03751133,401.4031067,0.000192575,7861924
622,0.099720917,0.026569609,0.040222785,0.175725935,0.026020823,0.037951361,0.080152259,0.075015354,0.009523089,0.280278934,0.148818932,469.9666748,0.000276571,6438260
623,0.100076818,0.075592978,0.001739242,0.015496589,0.127068057,0.139695961,0.00513403,0.014015773,0.188363034,0.124628794,0.208188724,473.0809021,0.000288587,6131300
624,0.100329526,0.122170498,0.034017636,0.02548216,0.110633211,0.110055582,0.018311136,0.064949586,0.158856242,0.201780206,0.053414217,453.5393372,0.000248635,7478212
625,0.100545918,0.125185582,0.097430184,0.015580863,0.12186884,0.07927473,0.339811126,0.051412744,0.035988154,0.03002705,0.002874811,402.9231873,0.000195663,8257758
626,0.100977836,0.045872991,0.094728419,0.19891976,0.04130432,0.047196787,0.125510383,0.037064606,0.000158154,0.19308584,0.115180905,447.3417969,0.000227545,8150719
627,0.101214499,0.016359054,0.081778339,0.448599915,0.004005168,0.003547389,0.008168006,0.04937021,0.112093735,0.166051375,0.00881231,411.0210571,0.000187975,8613428
628,0.101223352,0.022107568,0.066503983,0.151630667,0.061931994,0.160595862,0.011864946,0.052858007,0.328053856,0.019962029,0.023267737,427.6599426,0.000235013,6462296
629,0.101454583,0.006501072,0.199213235,0.012251472,0.070980128,0.034895172,0.091973726,0.099707769,0.008199718,0.151701274,0.223121853,470.90802,0.000263588,7353077
630,0.102312334,0.072692713,0.099545033,0.387514634,0.127014563,0.022901013,0.094909877,0.03897216,0.020617352,0.029605782,0.003914539,359.5432739,0.000151095,8844818
631,0.102464858,0.029336647,0.064126086,0.085189872,0.004185875,0.017378567,0.106765783,0.130126119,0.303571687,0.077609531,0.079244976,456.4178467,0.00027058,6080346
632,0.102506881,0.103241449,0.15191598,0.047277372,0.04552747,0.071185722,0.125028091,0.049724278,0.10658112,0.00724296,0.189768677,449.6848145,0.000218256,9439515
633,0.102608071,0.004694653,0.101887106,0.044414951,0.007832838,0.002516686,0.101997574,0.016146495,0.464000952,0.102798916,0.051101758,458.5339355,0.000278306,5789747
634,0.102776873,0.086538891,0.010565958,0.061335435,0.098143753,0.029835728,0.160411913,0.313067259,0.014516647,0.089362599,0.033444944,439.6329346,0.000247314,6579556
635,0.1032507,0.03910984,0.219568888,0.049982193,0.21387546,0.053338413,0.027486031,0.006527723,0.015893219,0.095013623,0.17595391,440.8926697,0.000204223,9759158
636,0.103405831,0.063347479,0.041285794,0.189686494,0.092051685,0.023440635,0.203685403,0.177351152,0.050958756,0.039157628,0.015629144,413.5446167,0.000211135,7253655
637,0.1037817,0.121090628,0.205144902,0.078379587,0.124409766,0.066219574,0.005980212,0.117209749,0.022388863,0.139815763,0.015579256,410.7053223,0.000172581,11305056
638,0.104299284,0.011140472,0.122314848,0.087905247,0.071693374,0.062817859,0.082208684,0.06586204,0.023838602,0.144195065,0.223724525,468.418335,0.00026517,6993194
639,0.10438269,0.187542117,0.068000444,0.078817967,0.078081967,0.155438524,0.046133123,0.100459654,0.024573617,0.094813061,0.061756835,425.1880188,0.000191529,10476894
640,0.104496574,0.010774655,0.152822673,0.00996423,0.082475985,0.028321292,0.156222755,0.072397544,0.097602618,0.094787898,0.190133775,463.6526794,0.000262278,6902762
641,0.105277048,0.020608643,0.108022931,0.045205879,0.066769061,0.003409272,0.031113578,0.040824025,0.03009304,0.071211205,0.477465318,500.8239746,0.000320331,6184282
642,0.105571982,0.056216374,0.07306323,0.005703996,0.112389174,0.013921529,0.007478551,0.011709203,0.149121724,0.341339799,0.123484437,478.7874756,0.000292189,6345424
643,0.105647134,0.120677675,0.051998316,0.058333989,0.11366428,0.030500349,0.163934472,0.018323829,0.236248412,0.013279307,0.087392236,436.5473938,0.000220762,8222935
644,0.10567944,0.160974732,0.057735312,0.013287225,0.042324136,0.393418518,0.104961664,0.049028147,0.054680301,0.006611442,0.011299082,401.3066711,0.000199192,8224353
645,0.105689152,0.068250986,0.160921515,0.038873403,0.035440628,0.054073408,0.030207183,0.23956144,0.102342361,0.160740322,0.003899601,439.8314514,0.000228554,8015340
646,0.105776066,0.028511051,0.058746321,0.237883261,0.021473249,0.12225484,0.014943315,0.116157923,0.02363597,0.049898108,0.220719896,454.9653931,0.00024182,7540412
647,0.106060536,0.074598829,0.011151732,0.098366591,0.05625018,0.014270198,0.011587863,0.196349374,0.058614387,0.161265384,0.211484926,477.3883362,0.000287514,6460945
648,0.106083808,0.048212253,0.417871526,0.003979312,0.154836065,0.064800066,0.018711713,0.074012487,0.002567052,0.06014114,0.048784578,382.9078369,0.000140188,13297078
649,0.106108146,0.319366824,0.033953319,0.059978179,0.032277502,0.08627235,0.223745287,0.024147274,0.105269529,0.005800136,0.003081453,389.4491882,0.00015284,13108070
650,0.106837901,0.105409189,0.041269942,0.049931783,0.032965137,0.105581916,0.114282469,0.110441744,0.211276742,0.09519949,0.026803689,441.1133118,0.000240745,7208857
651,0.10689942,0.049450387,0.10361006,0.068546066,0.074010728,0.11477654,0.046248031,0.018192595,0.072641503,0.233179478,0.112445192,459.1341248,0.000251969,7380011
652,0.107152689,0.001222646,0.010949007,0.202374134,0.206218685,0.020602075,0.110877255,0.005260136,0.12167588,0.037402698,0.176264795,444.8114624,0.000242191,6543755
653,0.107205322,0.146450461,0.093661877,0.129258968,0.005997966,0.036739745,0.141802805,0.087851364,0.1602504,0.002079493,0.0887016,428.7626648,0.00019667,9978727
654,0.107421076,0.008021891,0.041029525,0.091414872,0.041239672,0.02309185,0.020813252,0.185138726,0.215767708,0.229680037,0.036381391,462.0700073,0.000287964,5485447
655,0.108053002,0.040747251,0.014711059,0.24609976,0.028262177,0.019204894,0.108301552,0.192320928,0.046559975,0.022882563,0.172856837,449.3158875,0.000241822,7138532
656,0.108449676,0.057758484,0.008194105,0.028244058,0.166618385,0.028447829,0.047828249,0.16692387,0.182673363,0.090424148,0.114437834,458.1878052,0.000271975,6083401
657,0.109384268,0.102728931,0.065384807,0.008647315,0.014226646,0.231884747,0.063182362,0.039869836,0.084056081,0.110532536,0.17010247,461.5439148,0.000255585,7493899
